business_id,name,city,state,postal_code,stars,review_count,is_open
EFKx9EkhhcNCigMN9Cr05g,Subway,Phoenix,AZ,85017.0,3.5,3.0,1
muzZW1AqlfdWGMND0jf_kw,Hilal Grill,Phoenix,AZ,85008.0,4.5,,1
xAg2w4pxJURbB2edAg2wMQ,Bink's Midtown,Phoenix,AZ,85016.0,4.0,247.0,0
eBdrCXDu6-zRk4V1cB7Tjw,Fry's Food & Drug Stores & Fry's Marketplace,Phoenix,AZ,85053.0,2.5,20.0,1
3Ru1_F8GoUcV-QwhX378hA,Asian Dining Chinese Restaurant,Phoenix,AZ,85008.0,3.0,95.0,1
uCHdWwomBaXwBkUww5kYGQ,Waffle House,Phoenix,AZ,85027.0,3.5,85.0,1
PYjJeED722hC6jOaSIiTBw,Smoke Zone Beer & Wine,Phoenix,AZ,85023.0,,6.0,1
kJlP5bSpVFaITDf7W9q3jA,German Sausage,Phoenix,AZ,85018.0,5.0,,1
wWDNwNb6ygJorKujOuifhA,Forno 301,Phoenix,AZ,85004.0,4.5,526.0,1
fRyHe8SUsZ3kNZbbn2P2GQ,Dolce Espresso Video Coffee Bar,Phoenix,AZ,85014.0,3.5,20.0,0
jk-eI5_D63zK-WGeWqsOHg,Jalapenos,Phoenix,AZ,85018.0,5.0,7.0,1
DR0iJomEwOItwYmuUTCdLw,Robeks Juice,Phoenix,AZ,85029.0,4.0,7.0,0
4zsGtAFbuDi30O43O4JWmg,Picosito Mexican Grill,Phoenix,AZ,85043.0,3.0,34.0,1
GVVf7BZ-4HiuKKbHaFTBsg,Rainbow Donuts,Phoenix,AZ,85031.0,4.0,15.0,1
Yuml4M6_FKQNaLlOEt1udw,Little Caesars Pizza,Phoenix,AZ,85024.0,2.5,24.0,1
bwG5hcJbLIk_VLoWde5iQA,Fry's Food & Drug Stores,Phoenix,AZ,85013.0,2.0,77.0,1
da_QOspls2XoU5AZ6QNcww,Rubio's,Phoenix,AZ,85042.0,4.0,75.0,1
Bb5b2PPa9xQuRKYd2TU_pQ,Circle K,Phoenix,AZ,85017.0,2.5,3.0,1
AcGRSWCpb7YB95MTsHlGEw,Little Caesars Pizza,Phoenix,AZ,85033.0,2.5,5.0,1
rUmJ5moQLQaWA2s99P2MEA,Walmart Supercenter,Phoenix,AZ,85015.0,2.0,152.0,1
kQbo5EmBXphXfLFddMqsug,The Courtyard Cafe at Heard Museum,Phoenix,AZ,85004.0,4.5,39.0,1
5XCunhx5uGIdzOSCAjEEWg,U-Swirl,Phoenix,AZ,85027.0,3.5,30.0,0
75vRgse6O3P4GL_vi3Xr9Q,Taqueria Los Yaquis,Phoenix,AZ,85013.0,4.5,252.0,0
Vy-yrt6SCcHzcIbfRmBxRw,Cajeta Churro Cafe,Phoenix,AZ,85016.0,,3.0,1
SSOIXua3y15nIwB7EBnYUg,Generation Restaurant Supply,Phoenix,AZ,85043.0,4.5,6.0,0
tvlHgHfBsmmNFbnFE06sgA,Sonic Drive-In,Phoenix,AZ,85015.0,4.0,7.0,0
F-256nqXyfo91fev3ZES1A,Auslers Grill,Phoenix,AZ,85048.0,5.0,,0
lnJlOuHGNRoN2zW_a6Vb7g,Tacos Tequila Whiskey,Phoenix,AZ,85018.0,4.0,269.0,0
5l8VDB6hXXm-uJP2_4SRMw,Farm & Craft,Phoenix,AZ,85014.0,4.0,131.0,0
UXd3218Enn8Lt5csBxwC8g,Subway Restaurants,Phoenix,AZ,85004.0,2.0,23.0,1
3nckoE7pTMaG_KlUUHWgWQ,Ni De Aqui Ni De Alla,Phoenix,AZ,85001.0,3.5,22.0,1
GmgAToSKHnnB3BUtp9eQzw,Tratto,Phoenix,AZ,85016.0,4.0,204.0,1
_E6j0AVb3lkLBLzvPHInXA,Smashburger,Phoenix,AZ,85050.0,3.0,147.0,1
hXNYqfOui5JWZ0CVxHguPg,Kahu Hawaiian BBQ,Phoenix,AZ,85035.0,4.0,33.0,1
DgHXVoAZ4XzbcQMahuJCbw,Cracker Barrel Old Country Store,Phoenix,AZ,85048.0,3.5,273.0,1
5z-kd3h50BnaE1Ee8GV5bg,Lim's Chinese Buffet,Phoenix,AZ,85032.0,3.5,70.0,1
_IsmLuyEvcKzcBmbMHCCfg,Julioberto's,Phoenix,AZ,85023.0,2.0,28.0,1
rMtphJbzFYA3eLx-AT62vA,Denny's,Phoenix,AZ,85014.0,3.0,135.0,1
tDYcVluqZwieulc1iqxGXg,Autumn Court Chinese Restaurant,Phoenix,AZ,85018.0,3.5,309.0,1
MdHKtSM-ZX5XSYogBKyGig,Sweet Venezia,Phoenix,AZ,85012.0,3.0,10.0,0
PYMGz6InJzZYnnDU5cl_oA,Liquor Wheel 2,Phoenix,AZ,85006.0,3.0,4.0,1
fu8ZdJMcX6GSVf3BbWOsgg,Fuego Cantina,Phoenix,AZ,85022.0,3.0,,0
P8lGz3aiwedtGQWrifuBTA,Fiesta Grill,Phoenix,AZ,85006.0,3.0,6.0,0
cOWXtCz7F9GQhPIks8gm6Q,SOLO Trattoria,Phoenix,AZ,85016.0,4.5,269.0,0
o_uE7kjmI2K7dnKZkQoHTQ,Los Burritos,Phoenix,AZ,85016.0,4.0,,0
zyAwesOPcP9I-I5Arw8_QA,Chipotle Mexican Grill,Phoenix,AZ,85040.0,2.0,17.0,1
RCHU_owG4GYL5h0Vs8_6SQ,Lucky's Liquor,Phoenix,AZ,85006.0,4.5,,1
HpRsWkYHu-pumsZ4O_Linw,The Habit Burger Grill,Phoenix,AZ,85392.0,4.0,240.0,1
JMN0bso1aqqOEE-0VNLvVw,Dunkin',Phoenix,AZ,85048.0,3.0,79.0,1
20TU34Z_mH4qbk_kTqNpTg,Ziggys Magic Pizza Shop,Phoenix,AZ,85003.0,4.0,42.0,1
06PiQOUehVOYtDcZRWrA5A,Little Caesars,Phoenix,AZ,85053.0,3.0,15.0,1
aXiXvy5cBMeb6m2j7WFuzg,Helio Basin Brewing,Phoenix,AZ,85018.0,4.5,321.0,1
he8OUqiuKynwGUzT3ZhOLg,Deli Tavern,Phoenix,AZ,85004.0,4.0,87.0,0
r3jVxgGPdjZd1II19dSbBg,Waamo Restaurant,Phoenix,AZ,85008.0,4.0,46.0,1
ZZn2sUiOBJZqPZyD8Gkf_g,El Sabroso Hot Dogs,Phoenix,AZ,85017.0,4.5,8.0,1
r2kR5vViJEa-on-wIN_r4w,Grandma's Farm,Phoenix,AZ,85041.0,,5.0,1
3qrotwyf69IpNqwsZN8U7A,Spice Restaurant,Phoenix,AZ,85029.0,,9.0,1
BqGM1NCltdaweP_WB1Klhg,Bisteces,Phoenix,AZ,85304.0,4.0,9.0,0
VLcKamUwc65ETV_FIsfr9Q,Papa John's Pizza,Phoenix,AZ,85020.0,3.5,28.0,1
591UZJIUNgPwxXRvQMIUkw,Chipotle Mexican Grill,Phoenix,AZ,85042.0,3.0,67.0,1
Uxj7dcad-xBDRR73jNEprA,High Dive,Phoenix,AZ,85018.0,4.0,46.0,0
IghwtXL8ZgK2dEL62Pzhrw,Tacos Huicho,Phoenix,AZ,85006.0,4.5,227.0,1
47wfOfbWXdaxSCRPWBh8fQ,A Taste of Silk BBQ,Phoenix,AZ,85037.0,5.0,3.0,1
SWDxTrwU_qlEcJp36IYquw,Cuban Foods Bakery & Restaurant,Phoenix,AZ,85029.0,4.5,285.0,1
KwUvTCmVRlqvha7ifwyWcA,Tortas Jimy's,Phoenix,AZ,85019.0,5.0,3.0,0
KRsANC7TzP97KMFRA1JqiQ,Coco's Family Restaurant,Phoenix,AZ,85035.0,3.5,7.0,0
EIL41z-hvVCeYHqfA9PyWQ,EarlyBaker,Phoenix,AZ,85048.0,4.5,299.0,1
w1S46TdjMdQj-zCZoXPd4Q,Wally's American Pub N Grill,Phoenix,AZ,85018.0,4.5,211.0,1
B943S8XGbuKWopCAoDxJZw,Subway Restaurants,Phoenix,AZ,85021.0,2.5,12.0,1
zopmNIqqb_NSPqgVT8ygtg,Sanctum,Phoenix,AZ,85004.0,4.0,19.0,1
mUhHdFHZ5X01unji5nlPIw,Juby True,Phoenix,AZ,85018.0,4.5,48.0,1
QnZ7YUoAJNP99oFkS9IpXw,Pizza by Napoli,Phoenix,AZ,85053.0,4.0,,1
LcYrqMhUO_TITSXFk_SjJA,Sweet Tomatoes,Phoenix,AZ,85050.0,3.5,158.0,1
VTBRAB5TGW1kqyNNsZJV1w,Sam's Club,Phoenix,AZ,85023.0,2.5,56.0,1
6wxfzVfke6iXRhP8yeMTeA,Zoyo Frozen Yogurt -Ahwatukee,Phoenix,AZ,85048.0,4.0,75.0,1
IqJ-1Wm-Z_h_1TBuErsdig,Baiz Fresh Foods,Phoenix,AZ,85051.0,4.0,11.0,1
kWbCj-QDpzV2MieHMrEICw,South China Buffet,Phoenix,AZ,85013.0,2.5,7.0,0
pkbOPDLs8HJfydttXRhPDQ,Bruno Mali's Cafe & Gift,Phoenix,AZ,85013.0,4.0,,1
h0RpcLU31aJZpEgYqexfew,Reef's Kitchen,Phoenix,AZ,85009.0,5.0,5.0,1
prrnJEMpCh1cSxrQJBYy7g,Hibachi City Buffet,Phoenix,AZ,85041.0,2.5,,1
CmnezL_cKtzlgE3AWkgSwQ,Pork on a Fork Catering,Phoenix,AZ,85023.0,5.0,21.0,1
szeG61Jn4dFrLqhZy0m_ug,Downtown Pizza Lounge,Phoenix,AZ,85004.0,3.0,39.0,1
BU67sB_pedm_QsNhISvYIQ,Super Pizza Bros.,Phoenix,AZ,85051.0,,16.0,0
zHmLmqgXgwSKI5_-m_IY7g,Phoenix Indoor Karting,Phoenix,AZ,85053.0,3.0,52.0,0
TQFSeGjKMukrnjJbTc00aA,Fry's Food Stores,Phoenix,AZ,85016.0,2.0,28.0,1
Qw39dZRMZC0_XniRfskJGA,Denny's,Phoenix,AZ,85054.0,3.0,141.0,1
uXoaycCmhc3Cg4Iei8kHYA,Chili's Grill & Bar,Phoenix,AZ,85022.0,3.0,135.0,1
n2VexqH0Xz5gt2ziQWhzUw,Wholesome Foods,Phoenix,AZ,85032.0,2.5,6.0,1
y1Bf_dA_FUggDqYoFSdGfQ,Sonic Drive-In,Phoenix,AZ,85033.0,2.5,12.0,1
Y_9f9tzVRaXjfT9Fa5_W9A,Uberrito,Phoenix,AZ,85018.0,3.5,175.0,1
h6cCARL_ngx7OM1NEu1E_g,Zookz Sandwiches,Phoenix,AZ,85034.0,4.5,28.0,1
-TVXOYL6kvKP1uW6ND9PIg,Whataburger,Phoenix,AZ,85009.0,2.5,45.0,1
M3uV9Y3EDSpy9d4YwyNSAQ,Yakiramen,Phoenix,AZ,85029.0,3.5,150.0,0
TzU6wCbEze2UiTAQNi-T_Q,Chick-fil-A,Phoenix,AZ,85017.0,3.0,10.0,1
hoEZtpjQnBolxSmkrxHpWw,Susie's Mexican Cafe & Lounge,Phoenix,AZ,85040.0,3.5,8.0,0
Edq3REDbBfss0WQu2Ta93w,Café Zupas,Phoenix,AZ,85085.0,3.0,156.0,1
mYlNFkIiFY3SyDl-nPWR5g,Nick's,Phoenix,AZ,85028.0,3.5,214.0,1
ixY17QjABqz6AnhVOdjKQg,The Draft Room,Phoenix,AZ,85004.0,3.5,75.0,1
Jr1_Pt8TQihTISYc5RbKtw,Saenz Cleaning,Phoenix,AZ,85032.0,5.0,29.0,1
osVODz4p1KPslQU4cuU1sg,Whataburger Restaurants,Phoenix,AZ,85020.0,4.0,3.0,0
lVaHDON2mxLr5mneUnawKg,Pastries N Chaat,Phoenix,AZ,85085.0,2.5,9.0,0
1WBkAuQg81kokZIPMpn9Zg,Charr An American Burger Bar,Phoenix,AZ,85022.0,3.0,296.0,1
mr5hwhIb_qfpTg9mbWHgsQ,Subway Restaurants,Phoenix,AZ,85016.0,2.0,24.0,1
bIqpLN-_q1XSKdgbi5GKRw,Sonic Drive-In,Phoenix,AZ,85021.0,3.0,23.0,1
S-oLPRdhlyL5HAknBKTUcQ,Harumi Sushi,Phoenix,AZ,85003.0,4.5,1342.0,1
GWva6TXiI4ZYejGTx4gqiQ,The Compound Grill,Phoenix,AZ,85054.0,3.5,92.0,0
zsNEni7cr4lRnjd4AcO4kA,Rolberto's Taco Shop,Phoenix,AZ,85022.0,4.0,34.0,1
dUffgo9Lh_Vk9TLuFR5ywg,Oregano's Pizza Bistro,Phoenix,AZ,85014.0,3.5,678.0,1
iE71iwcSljg3xm2GB2Y9aA,Marigold Maison- Paradise Valley,Phoenix,AZ,85032.0,4.0,596.0,1
xhyzmAnZp2snpBklfcr3Sw,Sizzle Korean Barbeque,Phoenix,AZ,85050.0,4.0,546.0,1
rLXSWOjluLND6llTf2z2tA,Scala's Italian Ice,Phoenix,AZ,85032.0,,3.0,0
DE37j9FjAfysF5q7jQ507Q,Mayo Clinic Hospital Cafeteria,Phoenix,AZ,85054.0,3.5,46.0,1
dyQzw3VJxdMJ0YhHu09b4A,Fairytale Brownies,Phoenix,AZ,85040.0,4.0,121.0,1
7dKIMvsTQI6zO-NYdRmrwA,The Codfather,Phoenix,AZ,85022.0,3.5,307.0,1
yNBVOKSZN_AIjSJdhF_rqA,Garbanzo Mediterranean Grill,Phoenix,AZ,85032.0,3.5,,0
U2qgQUjVnYkEbFfSUg6jYg,Desirable Desserts,Phoenix,AZ,85034.0,3.0,4.0,1
atLCqV8RGezSxgLzcM9HaQ,Tortas Paquime,Phoenix,AZ,85031.0,4.0,,1
jzM4dTlstNmGDPRT9SC6Hw,Barrio Queen,Phoenix,AZ,85050.0,3.5,748.0,1
jBjksY4ets9gDuGwAGCxYQ,Madi G's,Phoenix,AZ,85073.0,3.0,4.0,0
1buqH6E5R2jPOrTQDF6sFQ,Jack in the Box,Phoenix,AZ,85009.0,2.0,5.0,1
-9eNGMp8XiygI8t8QFuFWw,The Melting Pot - Phoenix,Phoenix,AZ,85044.0,4.0,375.0,1
ZfYFo-CZoZAB4sGNOyhoIQ,Mary's Restaurant,Phoenix,AZ,85009.0,4.5,16.0,1
9HG09ZNqzrEUz-ipSTRkKA,Filiberto's Mexican Food,Phoenix,AZ,85015.0,2.5,34.0,1
6Iu4YDjAPrDRRrPCt_E2zA,TEXAZ Grill,Phoenix,AZ,85016.0,4.0,641.0,1
0h5yI6np7weAVH0jsjHqPw,Humble Pie,Phoenix,AZ,85034.0,2.5,,1
cMoAyO10kXgzNEGSnUUjCA,Grinder's Coffee,Phoenix,AZ,85020.0,4.0,133.0,1
0Zb-kM0JZ08WCBiCEHixSw,Hotel San Carlos,Phoenix,AZ,85004.0,3.0,152.0,1
07Z73fAtRYN0Qf6MXFzn6g,Vinny's New York Pizza & Wings,Phoenix,AZ,85022.0,4.0,7.0,1
wKbdS9JDsk2-GgaTOYD4GA,Thomas Market Liquors,Phoenix,AZ,85013.0,4.0,24.0,1
xdD3EXvF_p9WUiwwKpol_w,Ten Handcrafted American Fare & Spirits,Phoenix,AZ,85016.0,4.5,579.0,0
WqKlziur2nwbU_qbelWJBg,Circle K,Phoenix,AZ,85012.0,1.0,,1
KkUihBuzWyhZL2ICw_Dt0Q,Antigua Garden Event Venue,Phoenix,AZ,85006.0,4.0,8.0,1
VYuMUCoN6LWTxM80_itq1Q,Wolfley's Neighborhood Grill,Phoenix,AZ,85050.0,3.5,190.0,0
-FveSBaantlFExq__ESLcw,Grill Wrap Cafe,Phoenix,AZ,85048.0,4.0,4.0,0
7Q2cYSl5NBYytJzgjX0oKw,Sandbar Mexican Grill,Phoenix,AZ,85050.0,,656.0,1
Cv3NIg9Ahl-x86riaalXSA,The Dinner Detective,Phoenix,AZ,85281.0,3.5,34.0,1
2fY8CEOjXUkIBz3cgXZJQQ,Jack in the Box,Phoenix,AZ,85004.0,1.5,13.0,1
I49nMBeU3fke0W_qCkmU8g,TEASPRESSA | Arcadia,Phoenix,AZ,85018.0,4.5,194.0,1
RE4QDOrYgLYsj2TgygjyyA,Panera Bread,Phoenix,AZ,85016.0,2.0,28.0,0
M8Co6Z9U7bPke7Xq9fFRBg,Tara Thai,Phoenix,AZ,85023.0,3.5,23.0,0
AMoUk8w55XWrTMS_f0n2Fw,Dream Dinners,Phoenix,AZ,85024.0,5.0,5.0,1
RemVo5yYDk57dKdZwXMyVg,Zoes Kitchen,Phoenix,AZ,85018.0,4.0,36.0,1
QkTnoDfl7-cLQEAW9TqMQQ,On The Grill,Phoenix,AZ,85018.0,4.0,4.0,0
DuGHAH5zngQmzLwMVnpo1g,Breadwinner,Phoenix,AZ,85004.0,,21.0,0
ZysmUvp5RtfkNTGcht1CTw,Pizza Patrón,Phoenix,AZ,85041.0,2.5,3.0,1
BT3FODHtRnTn_WI4RQbVdw,Sam's Club,Phoenix,AZ,85037.0,2.0,41.0,1
e3zDFwCYDo4ShQyO2QUn_w,Wild Bunch Catering,Phoenix,AZ,85032.0,4.5,3.0,1
TlJWyZ-Cy_m4_93C6BHQiQ,Ugrow,Phoenix,AZ,85018.0,5.0,3.0,0
DBZi_5z5hx69AI7YPhs49Q,Denny's Restaurant,Phoenix,AZ,85021.0,2.0,5.0,0
WZVnmFXoE42coc4FmcbEDQ,My Gal Sal Bakery & Cafe,Phoenix,AZ,85053.0,5.0,100.0,1
BQHbrLQVB6l1GqX93JIQ2w,Panera Bread,Phoenix,AZ,85020.0,2.5,110.0,0
tt1ERGD9RSfQIwX2ANyJ1g,Bombay Spice Grill,Phoenix,AZ,85032.0,3.5,43.0,0
0G0zk_7oE794xb45eGBimw,Dunkin',Phoenix,AZ,85041.0,1.0,5.0,1
tbmYBmGY9C_-A52rXyHloQ,Hap's Pit Barbecue,Phoenix,AZ,85034.0,3.5,147.0,1
tcgmfbWugkHI3FRrjlH6lQ,Feeney's Restaurant and Bar,Phoenix,AZ,85014.0,4.0,388.0,1
e7ii4a_E8lm2uIU2AQrNAg,The Flight Line Bar and Grill,Phoenix,AZ,85027.0,4.0,8.0,0
d47eKkCx3y3N2Eqtzmuc8A,Fast Eddie's Diner,Phoenix,AZ,85051.0,,63.0,0
T2XdzAcj0M_kBD9_BHfZlw,Let It Roll Bowl & Entertainment,Phoenix,AZ,85020.0,3.5,136.0,1
TEaBolNAkOdRm2gvIYz4OQ,Poncho's Mexican Food and Cantina,Phoenix,AZ,85042.0,3.5,,1
Jk2XwkySutg0glHVcv1_Pw,CoR Tapas & Wine,Phoenix,AZ,85014.0,4.0,65.0,0
ksZfCKQHYdCu0e8KbMuBDg,Olives Mediterranean Grill,Phoenix,AZ,85032.0,4.5,181.0,1
H45fQ69_8DpWz-yB9oPhhw,Peter Piper Pizza,Phoenix,AZ,85018.0,3.0,36.0,1
xQ2LR8H0Wrdwm3oZLIOeow,Yogurt Time,Phoenix,AZ,85054.0,4.0,22.0,1
BVnnBn3oxVc2FKCU2tqUAg,Thai Recipe Bistro,Phoenix,AZ,85006.0,4.5,157.0,1
78op3fqT0itfTYbELGJvxg,Kings Market,Phoenix,AZ,85043.0,3.5,,1
PyHMu_9XyUDveR_82WzR2Q,Hap's Pit Barbeque,Phoenix,AZ,85034.0,4.5,3.0,0
403dr0KtTbRibcWEA7h0WA,Ketzal Mexican Grill,Phoenix,AZ,85073.0,2.0,13.0,0
8xyRFdmF_9boBaPx0jBhHQ,Red Devil Italian Restaurant & Pizzerias,Phoenix,AZ,85032.0,3.5,224.0,1
oXB06WbOJJau7MFoF6UjAA,Embassy Suites by Hilton Phoenix Airport,Phoenix,AZ,85016.0,2.5,173.0,1
Z0eueztkZv7qYzqBe47dnw,Purify - Detox & Rejuvenation Spa,Phoenix,AZ,85018.0,4.5,41.0,0
s99QcHNImIap981GtNeU-g,7-Eleven,Phoenix,AZ,85037.0,2.0,,1
FwDthqY_Iy0Up0cpTP0AKg,Nana Pancha's,Phoenix,AZ,85017.0,4.5,21.0,1
42_t0Xt1jothP3uccQrX0w,Pane Bianco - Van Buren,Phoenix,AZ,85006.0,4.5,27.0,1
8yHSwPeqs2w41zAkAoyoAg,Sylvia's Off The Grill,Phoenix,AZ,85027.0,3.0,16.0,1
nVVBurG8UiTfQJX0kbeR2Q,Country Boys Restaurant,Phoenix,AZ,85034.0,4.0,3.0,1
UB-tbeHJk6z9IOEzl_EY3g,Lacuna Kava Bar,Phoenix,AZ,85004.0,5.0,28.0,1
j2yf3agvS7Y8m1GtBt5Wlg,The Core Institute Specialty Hospital Café,Phoenix,AZ,85015.0,5.0,3.0,1
D2Q64qJxUNyVfr5lpfbA5Q,Street Food Cinema,Phoenix,AZ,85001.0,,6.0,1
-_hk47bgWLbX0SfvBUkoPQ,Souper Salad,Phoenix,AZ,85051.0,3.5,101.0,1
7nDSH96JEKRAmF8C6XbSGQ,Crumbl Cookies - Phoenix Tatum,Phoenix,AZ,85032.0,,123.0,1
AwmLDzqJ0aMGZTYYoZnxWg,Hong Kong Kitchen,Phoenix,AZ,85042.0,4.0,92.0,1
hqJMHaqpyL63NhRUqv9eyQ,Best Donuts,Phoenix,AZ,85042.0,5.0,107.0,1
E7KK8pYREY0qoKcAEO2XCA,Jack in the Box,Phoenix,AZ,85050.0,2.0,13.0,1
f_MsP_ohwcNvHk6qGv5CdA,Meatballz,Phoenix,AZ,85016.0,4.0,16.0,0
wdtTVOhK3iqVqlJunhxc2Q,Dijlah Market,Phoenix,AZ,85051.0,4.0,4.0,1
Qfn9qbWKPsfkFZDQzw7kCQ,Tandoori Village,Phoenix,AZ,85053.0,3.0,23.0,0
YRv-K3mPJMFbAON4CqYySg,El Pollo Correteado,Phoenix,AZ,85034.0,,5.0,1
5KheTjYPu1HcQzQFtm4_vw,Arriba Mexican Grill,Phoenix,AZ,85016.0,3.5,310.0,1
DU2btqXJkYR1_V3ix_bb2g,Pizza Patron,Phoenix,AZ,85033.0,3.5,6.0,1
RrZ2WUPuvCBAMIVC-ZYL-A,US Egg,Phoenix,AZ,85022.0,4.0,250.0,1
E3Me0W-WFP7HuZ3MAV-Hdg,IHOP,Phoenix,AZ,85021.0,2.0,7.0,0
olcmJozm8Oq0yTQHGAJYfw,The Post,Phoenix,AZ,85034.0,3.0,10.0,1
p8qk36_xEXhICe91tfUpPA,Brad's Place,Phoenix,AZ,85044.0,,55.0,0
6nRbHreAZzP_RDqUyD1FPg,Pong Pong,Phoenix,AZ,85053.0,3.5,101.0,1
3G4oBmMbsljuOydzmUhOuA,Starbucks,Phoenix,AZ,85032.0,3.5,58.0,1
PgdFGH6h5IJD_Wn4BEjKGQ,Stickler's,Phoenix,AZ,85085.0,4.0,3.0,0
7DcmitV_vJlP_v_bUKINaA,Corner Store,Phoenix,AZ,85043.0,3.0,4.0,1
WZAENeqQHGRIjSD7VTAmyQ,Diamond Plate Restaurant,Phoenix,AZ,85034.0,1.5,3.0,1
NOni-U-epTbgsbu7TNjqmg,Jr's Fish and Chips,Phoenix,AZ,85029.0,2.5,3.0,0
ckx5L7CAaZHEtg5_w_22vw,Circle K,Phoenix,AZ,85007.0,2.0,13.0,1
2oQuTgkhY7QlVdfMa8cHgA,The Cupcake Cafe,Phoenix,AZ,85016.0,5.0,39.0,1
ugmEOPSDyuKST64jXHZtVA,Sabor Cubano Restaurant,Phoenix,AZ,85015.0,4.0,27.0,0
etHpVlLpnePJnJPrH5j4RA,Cowboy Lookout Grill,Phoenix,AZ,85022.0,2.5,30.0,0
Xx8NcaQ_Kwq0BuaiRnQRIg,Over Easy - Paradise Valley,Phoenix,AZ,85016.0,,66.0,1
86AlQmjMfkxZgH5UquSOPg,Hey Joe! Filipino Street Food Truck,Phoenix,AZ,85004.0,4.0,55.0,0
6SwdqYrQSASONmrgG4mBjA,Chambers on First,Phoenix,AZ,85004.0,4.0,96.0,1
h9pEt23IAyjBtUaYA9v46A,La Poblanita,Phoenix,AZ,85033.0,4.5,158.0,1
48FexP3dPCIKi144-kYHGQ,Olive & Ivy,Phoenix,AZ,85034.0,3.5,184.0,1
TdupOOzuT917Ps3g6X2GTA,AZ Chimney Cakes,Phoenix,AZ,85032.0,,46.0,1
1muT5zEqoC4qp9ms08qJtQ,Gino's East,Phoenix,AZ,85018.0,3.5,379.0,0
kplbTXzOaUJqP2BwanoYjw,Dino's Ristorante,Phoenix,AZ,85032.0,4.5,36.0,0
WNe-j0R69GFQ1vgipxTD5Q,Bri,Phoenix,AZ,85006.0,4.5,70.0,1
VVxf_sOaHqLzFLDMDYUpVA,Quick Stop,Phoenix,AZ,85032.0,5.0,,1
MED1yEJMNSdwVMZG8e4Diw,Latitude 30,Phoenix,AZ,85073.0,4.5,,0
Hph9EhJkXNk1C0ZimlsN-g,The Fresh Shave,Phoenix,AZ,85004.0,5.0,12.0,1
5ltISbdTqooJBhlbzaJgFA,New Times Best Of Phoenix A'fare,Phoenix,AZ,85016.0,3.0,11.0,1
poSV39UqEg-gpESXafS9-g,Angry Crab Shack,Phoenix,AZ,85044.0,4.0,384.0,0
CVYRuO2AmbRk31PyQlnZJw,QuikTrip,Phoenix,AZ,85022.0,3.5,19.0,1
l6rxaCNZRx9JkOkLkb8VPw,Olive Creations,Phoenix,AZ,85085.0,4.5,11.0,0
5WZKfWW7N8nXSncyF1mpTw,Food City,Phoenix,AZ,85015.0,2.0,14.0,1
JQRXbJ0Z9mvgu8OF4L5GbQ,Sweet Magnolia Smokehouse,Phoenix,AZ,85048.0,4.0,47.0,1
LLD_tG7_Dyg7AsTJoQ4ZNA,Slice of Sicily,Phoenix,AZ,85014.0,3.5,17.0,0
kz7O0_o6WrDQk1Kl8dKeHQ,Stock & Stable,Phoenix,AZ,85014.0,4.0,430.0,1
jlv_ciZY7y8c6AeAyskF9w,That's Italiano,Phoenix,AZ,85018.0,3.0,7.0,0
uZ0C261kg1YgvTMTEmIL0Q,El Norteño,Phoenix,AZ,85007.0,4.0,244.0,1
D8PSQ9cSzf2VCkH0ELaR4A,Barro's Pizza,Phoenix,AZ,85016.0,4.0,50.0,1
JrEMvvNR1rUVkAMvPPZYkg,Danky's Bar-B-Q,Phoenix,AZ,85032.0,4.5,442.0,1
qB15WElGAlI_eGWjn0kT2w,Taco Bell,Phoenix,AZ,85032.0,2.0,31.0,1
aiPRMFEM-DCMb-0J4D14mg,Geordie's Steak,Phoenix,AZ,85016.0,,69.0,1
vCD4a4nLeafjsNImVrCKXg,San Felipes Cantina,Phoenix,AZ,85050.0,3.0,33.0,0
-Exy3mLCqzh-MMIqeuJ4Tg,Jamba Juice,Phoenix,AZ,85085.0,4.0,23.0,1
6hRbVaaHX0DIKbxy2PFiiw,Manuel's Mexican Restaurant & Cantina - Cave Creek,Phoenix,AZ,85022.0,3.5,113.0,1
DWx1UgbHLHU-2Ko02klhZg,The Last Stop Sports Bar & Grill,Phoenix,AZ,85051.0,3.5,30.0,1
CQdX7UXvOC_ld0bdr17EvQ,Food Truck Friday,Phoenix,AZ,85004.0,4.5,49.0,0
kJhQq1BFz7lOYLve7xPaJQ,Lookout Tavern,Phoenix,AZ,85022.0,3.5,236.0,1
SvoIBKec8s1kOARX_3EKXw,Vaquero's Carne Asada,Phoenix,AZ,85016.0,4.0,44.0,1
YJlVKAH80iptMCsN6TZevA,Burger King,Phoenix,AZ,85053.0,1.5,29.0,0
-fOJoTmq7O_3RmHDoVbXDQ,Arcadia Premium,Phoenix,AZ,85018.0,5.0,39.0,1
6--gCQ9zYrIMW-VsOM7XdQ,Z Pizza,Phoenix,AZ,85073.0,4.0,28.0,0
MgHWbwuxxb_txhI3lK_bKg,The Main Ingredient Ale House And Café,Phoenix,AZ,85006.0,4.0,604.0,1
BzChPcJYsg1guEhyDMgVxg,Osaka Japan,Phoenix,AZ,85032.0,3.5,11.0,0
3h-mTVH5zmyLQMUGkZwJfA,Circle K,Phoenix,AZ,85016.0,2.0,5.0,1
PvufhE6-sy2pCTQu9yvjiw,Daawat Indian Cuisine,Phoenix,AZ,85027.0,3.5,141.0,1
Kr2EJ05h5BXHlytYBgShGw,The Porch,Phoenix,AZ,85018.0,4.0,,1
